
"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Improving Regression Models by Dissimilarity Representation of Bio-chemical Data.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,A Comparative Study on Unsupervised Domain Adaptation for Coffee Crop Mapping.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Analytical Comparison of Histogram Distance Measures.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Gaussian Processes Regression with Multiple Annotators: When the Annotator Performance Is Not Homogeneous.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Linear Projection Learned from Hybrid CKA for Enhancing Distance-Based Classifiers.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Evaluation of Bag-of-Word Performance for Time Series Classification Using Discriminative SIFT-Based Mid-Level Representations.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Color Classification Methods for Perennial Weed Detection in Cereal Crops.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Hierarchical Graph-Based Segmentation in Detection of Object-Related Regions.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Dealing with Heterogeneous Google Earth Images on Building Area Detection Task.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Evaluation of Scale-Aware Realignments of Hierarchical Image Segmentation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,3D SfM as a Measuring Technique for Human Body Transformation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Outlier Detection for Line Matching.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Detection of Small Portions of Water in VIS-NIR Images Acquired by UAVs.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Predicting City Safety Perception Based on Visual Image Content.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Analysis and Classification of MoCap Data by Hilbert Space Embedding-Based Distance and Multikernel Learning.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,An Out of Sample Version of the EM Algorithm for Imputing Missing Values in Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Multi-granulation Strategy via Feature Subset Extraction by Using a Genetic Algorithm and a Rough Sets-Based Measure of Dependence.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Boosting Collaborative Filters for Drug-Target Interaction Prediction.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Fast Adapting Mixture Parameters Schemes for Probability Density Difference-Based Deformable Model.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Optimal Stochastic Excitation for Linear Flaw Detection in a Solid Material.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Computing Anomaly Score Threshold with Autoencoders Pipeline.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Generating Random Variates via Kernel Density Estimation and Radial Basis Function Based Neural Networks.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Detection of Bat Acoustics Signals Using Voice Activity Detection Techniques with Random Forests Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Space Efficient Incremental Betweenness Algorithm for Directed Graphs.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Confusion Matrix-Based Building of Hierarchical Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Information Potential Variability for Hyperparameter Selection in the MMD Distance.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,A Fuzzy Classifier for Data Streams with Infinitely Delayed Labels.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Generalized Multitarget Linear Regression with Output Dependence Estimation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,A New Weighted k-Nearest Neighbor Algorithm Based on Newton's Gravitational Force.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Towards Hierarchical Classification of Data Streams.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Non-parametric Contextual Relationship Learning for Semantic Video Object Segmentation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Superpixel Segmentation by Object-Based Iterative Spanning Forest.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Frequency Analysis of Topological Projections onto Klein Bottle for Texture Characterization.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Singular Patterns in Optical Flows as Dynamic Texture Descriptors.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Efficient Unsupervised Image Segmentation by Optimum Cuts in Graphs.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Dirichlet Series in Complex Network Modeling of Texture Images.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Detection of Vertices in Sketched Drawings of Polyhedral Shapes.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,A Note on the Phase Congruence Method in Image Analysis.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,An Efficient CBIR System for High Resolution Remote Sensing Images.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Experimental Analysis of Measurements Fusion for Pose Estimation Using PMD Sensor.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Automated Colony Counter for Single Plate Serial Dilution Spotting.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Image Inpainting Based on Local Patch Search Supported by Image Segmentation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Bio-Inspired Perception Sensor (BIPS) Concept Analysis for Embedded Applications.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Deterministic Partially Self-avoiding Walks on Networks for Natural Shapes Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Hierarchy-Based Salient Regions: A Region Detector Based on Hierarchies of Partitions.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Logarithmic Mathematical Morphology: A New Framework Adaptive to Illumination Changes.
